timestamps,TP9,AF7,AF8,TP10,Right AUX
1746583638.586,9.766,-75.684,-66.406,-49.805,0.000
1746583638.589,-1000.000,-218.262,-59.570,-1000.000,0.000
1746583638.593,-241.211,-37.109,-4.883,-214.844,0.000
1746583638.597,-816.406,140.625,53.223,-810.059,0.000
1746583638.601,240.234,-57.129,-4.395,234.375,0.000
1746583638.605,-1000.000,-259.766,-102.051,-1000.000,0.000
1746583638.609,-418.457,-89.844,-82.031,-335.938,0.000
1746583638.613,-868.652,159.180,7.324,-834.473,0.000
1746583638.617,496.094,55.664,13.672,450.195,0.000
1746583638.621,-1000.000,-224.121,-54.688,-1000.000,0.000
1746583638.625,-882.324,-167.969,-39.062,-782.715,0.000
1746583638.629,667.969,125.488,39.551,797.363,0.000
1746583638.632,-985.352,140.137,28.320,956.543,0.000
1746583638.636,-459.961,-140.137,-82.520,-533.691,0.000
1746583638.640,-1000.000,-210.938,-110.840,-1000.000,0.000
1746583638.644,-25.879,39.551,-20.996,62.500,0.000
1746583638.648,-794.922,169.922,28.320,-789.551,0.000
1746583638.652,130.859,-85.938,-56.641,73.730,0.000
1746583638.656,-1000.000,-259.766,-105.469,-1000.000,0.000
1746583638.660,-252.930,-38.574,-19.531,-247.070,0.000
1746583638.664,-812.988,189.453,21.973,-812.500,0.000
1746583638.668,241.211,20.020,-59.570,240.234,0.000
1746583638.671,-1000.000,-243.652,-124.023,-1000.000,0.000
1746583638.675,-526.855,-143.066,-62.012,-452.637,0.000
1746583638.679,-937.988,134.277,16.602,-892.578,0.000
1746583638.683,651.367,90.820,-1.465,587.891,0.000
1746583638.687,-917.969,-182.617,-73.730,-987.793,0.000
1746583638.691,-1000.000,-198.242,-84.961,-961.914,0.000
1746583638.695,400.391,65.918,12.207,544.434,0.000
1746583638.699,-856.934,147.461,39.062,-899.902,0.000
1746583638.703,-256.836,-96.680,-69.824,-327.637,0.000
1746583638.707,-1000.000,-188.965,-100.098,-1000.000,0.000
1746583638.711,-104.492,28.809,0.000,-35.645,0.000
1746583638.714,-794.434,149.902,38.086,-785.645,0.000
1746583638.718,217.773,-84.473,-49.316,188.965,0.000
1746583638.722,-1000.000,-269.043,-101.074,-1000.000,0.000
1746583638.726,-270.508,-87.891,-53.711,-265.137,0.000
1746583638.730,-809.082,170.898,41.504,-808.105,0.000
1746583638.734,375.488,43.457,9.766,318.848,0.000
1746583638.738,-1000.000,-234.863,-90.820,-1000.000,0.000
1746583638.742,-650.391,-160.156,-36.621,-584.961,0.000
1746583638.746,996.582,110.840,73.730,-965.820,0.000
1746583638.750,732.910,57.617,29.785,687.500,0.000
1746583638.754,-818.848,-222.656,-102.539,-876.465,0.000
1746583638.757,-1000.000,-246.582,-120.117,-1000.000,0.000
1746583638.761,209.961,20.508,-3.906,325.684,0.000
1746583638.765,-806.641,130.371,49.316,-818.848,0.000
1746583638.769,-81.055,-103.027,-74.707,-130.371,0.000
1746583638.773,-1000.000,-227.539,-124.023,-1000.000,0.000
1746583638.777,-231.934,5.859,4.395,-188.965,0.000
1746583638.781,-818.848,183.105,68.359,-808.105,0.000
1746583638.785,239.746,-33.691,-22.461,232.422,0.000
1746583638.789,-1000.000,-254.395,-116.699,-1000.000,0.000
1746583638.793,-330.078,-99.609,-73.730,-282.227,0.000
1746583638.796,-894.531,139.648,38.574,-876.465,0.000
1746583638.800,338.867,38.086,12.207,300.293,0.000
1746583638.804,-1000.000,-163.574,-75.195,-1000.000,0.000
1746583638.808,-799.805,-122.559,-57.617,-705.566,0.000
1746583638.812,762.695,102.539,22.949,876.465,0.000
1746583638.816,982.422,98.633,18.066,916.504,0.000
1746583638.820,-509.277,-140.137,-69.824,-595.703,0.000
1746583638.824,-1000.000,-148.438,-92.773,-1000.000,0.000
1746583638.828,83.008,77.148,-24.414,176.270,0.000
1746583638.832,-789.551,158.203,18.555,-792.480,0.000
1746583638.836,41.992,-100.586,-50.293,-8.789,0.000
1746583638.839,-1000.000,-270.996,-84.473,-1000.000,0.000
1746583638.843,-244.141,-56.152,-15.625,-239.258,0.000
1746583638.847,-817.871,163.086,54.688,-816.406,0.000
1746583638.851,242.188,14.648,4.883,240.723,0.000
1746583638.855,-1000.000,-232.422,-98.633,-1000.000,0.000
1746583638.859,-499.512,-147.461,-79.590,-415.039,0.000
1746583638.863,-909.180,141.602,11.230,-869.141,0.000
1746583638.867,556.641,84.473,-11.230,509.766,0.000
1746583638.871,-1000.000,-185.547,-97.168,-1000.000,0.000
1746583638.875,-979.004,-172.363,-70.312,-868.652,0.000
1746583638.879,507.324,90.820,35.156,673.340,0.000
1746583638.882,-898.926,136.230,14.160,-958.496,0.000
1746583638.886,-326.660,-119.141,-91.797,-413.574,0.000
1746583638.890,-1000.000,-208.984,-114.746,-1000.000,0.000
1746583638.894,-80.078,10.742,-50.781,5.859,0.000
1746583638.898,-795.410,149.902,15.625,-786.621,0.000
1746583638.902,186.035,-75.195,-43.457,138.672,0.000
1746583638.906,-1000.000,-243.652,-89.844,-1000.000,0.000
1746583638.910,-261.230,-43.945,-29.297,-255.371,0.000
1746583638.914,-809.082,174.805,-1.465,-809.570,0.000
1746583638.918,278.320,41.992,-60.059,255.859,0.000
1746583638.922,-1000.000,-187.988,-124.512,-1000.000,0.000
1746583638.925,-551.758,-96.680,-79.590,-491.699,0.000
1746583638.929,-953.613,134.766,28.809,-917.969,0.000
1746583638.933,691.895,71.777,14.648,639.648,0.000
1746583638.937,-864.258,-184.082,-94.727,-936.523,0.000
1746583638.941,-1000.000,-218.750,-104.980,-1000.000,0.000
1746583638.945,313.477,46.875,-7.324,471.680,0.000
1746583638.949,-824.707,142.578,18.555,-856.445,0.000
1746583638.953,-156.250,-116.699,-65.430,-220.703,0.000
1746583638.957,-1000.000,-233.398,-104.004,-1000.000,0.000
1746583638.961,-205.566,-4.883,-20.996,-133.301,0.000
1746583638.964,-813.965,212.891,63.965,-798.828,0.000
1746583638.968,230.957,12.207,-2.930,222.168,0.000
1746583638.972,-1000.000,-241.211,-90.820,-1000.000,0.000
1746583638.976,-269.043,-67.871,-60.059,-268.066,0.000
1746583638.980,-810.059,185.059,2.930,-807.617,0.000
1746583638.984,393.555,27.344,-8.789,350.098,0.000
1746583638.988,-1000.000,-250.000,-88.867,-1000.000,0.000
1746583638.992,-696.777,-153.320,-75.684,-607.422,0.000
1746583638.996,918.457,143.066,35.645,-1000.000,0.000
1746583639.000,853.516,132.324,38.574,787.109,0.000
1746583639.004,-666.504,-149.414,-82.031,-741.699,0.000
1746583639.007,-1000.000,-221.191,-102.051,-1000.000,0.000
1746583639.011,127.441,41.992,4.883,212.891,0.000
1746583639.015,-801.270,160.645,42.969,-807.617,0.000
1746583639.019,-40.039,-97.656,-41.504,-80.078,0.000
1746583639.023,-1000.000,-274.414,-97.168,-1000.000,0.000
1746583639.027,-235.352,-73.730,-37.109,-225.098,0.000
1746583639.031,-819.824,181.152,52.734,-815.430,0.000
1746583639.035,241.211,21.484,-5.371,236.816,0.000
1746583639.039,-1000.000,-219.238,-145.020,-1000.000,0.000
1746583639.043,-421.387,-97.656,-85.938,-339.844,0.000
1746583639.047,-871.094,156.738,51.270,-836.914,0.000
1746583639.050,511.230,75.195,29.785,464.355,0.000
1746583639.054,-1000.000,-187.012,-78.613,-1000.000,0.000
1746583639.058,-855.957,-140.137,-89.355,-743.652,0.000
1746583639.062,701.172,113.770,5.859,842.773,0.000
1746583639.066,-978.516,110.840,32.227,955.566,0.000
1746583639.070,-446.777,-157.227,-61.523,-524.902,0.000
1746583639.074,-1000.000,-242.676,-71.777,-1000.000,0.000
1746583639.078,12.695,-7.812,34.668,78.613,0.000
1746583639.082,-788.574,128.906,56.641,-788.574,0.000
1746583639.086,114.746,-85.938,-32.715,60.547,0.000
1746583639.089,-1000.000,-234.375,-72.754,-1000.000,0.000
1746583639.093,-251.953,-60.547,-7.812,-245.605,0.000
1746583639.097,-812.988,133.301,59.082,-812.012,0.000
1746583639.101,241.211,-24.902,-12.207,239.746,0.000
1746583639.105,-1000.000,-239.746,-90.820,-1000.000,0.000
1746583639.109,-509.277,-127.441,-45.898,-424.316,0.000
1746583639.113,-917.480,111.328,39.062,-875.000,0.000
1746583639.117,590.332,40.039,29.297,546.875,0.000
1746583639.121,-972.168,-217.773,-62.988,-1000.000,0.000
1746583639.125,-1000.000,-210.449,-83.008,-949.707,0.000
1746583639.129,415.039,61.523,-24.902,549.805,0.000
1746583639.132,-857.910,141.602,16.602,-900.879,0.000
1746583639.136,-242.188,-115.234,-41.504,-319.824,0.000
1746583639.140,-1000.000,-225.098,-81.543,-1000.000,0.000
1746583639.144,-109.863,20.020,-13.672,-21.484,0.000
1746583639.148,-909.180,158.691,31.250,-894.531,0.000
1746583639.152,42.480,-81.543,-37.598,14.160,0.000
1746583639.156,-1000.000,-251.953,-101.074,-1000.000,0.000
1746583639.160,-264.160,-85.449,-32.715,-261.719,0.000
1746583639.164,-813.477,142.090,53.223,-812.012,0.000
1746583639.168,306.152,17.578,6.348,282.715,0.000
1746583639.172,-1000.000,-206.543,-62.012,-1000.000,0.000
1746583639.175,-608.398,-104.004,-52.734,-531.250,0.000
1746583639.179,-993.652,142.090,7.324,-945.312,0.000
1746583639.183,742.188,84.473,0.977,696.289,0.000
1746583639.187,-799.805,-199.219,-75.684,-857.910,0.000
1746583639.191,-1000.000,-219.238,-70.801,-1000.000,0.000
1746583639.195,200.195,72.266,13.672,331.543,0.000
1746583639.199,-803.711,175.293,41.992,-817.871,0.000
1746583639.203,-68.359,-104.004,-46.875,-123.047,0.000
1746583639.207,-1000.000,-237.305,-92.773,-1000.000,0.000
1746583639.211,-233.398,-15.625,-7.324,-190.430,0.000
1746583639.214,-817.871,170.898,37.598,-807.129,0.000
1746583639.218,237.305,-21.973,-53.223,229.980,0.000
1746583639.222,-1000.000,-229.980,-104.004,-1000.000,0.000
1746583639.226,-338.867,-82.520,-39.062,-291.016,0.000
1746583639.230,-833.984,159.180,41.504,-816.895,0.000
1746583639.234,426.270,34.668,8.301,386.230,0.000
1746583639.238,-1000.000,-240.234,-89.844,-1000.000,0.000
1746583639.242,-796.387,-183.594,-91.309,-703.613,0.000
1746583639.246,771.973,135.254,7.812,883.789,0.000
1746583639.250,976.562,175.781,20.508,906.250,0.000
1746583639.254,-513.184,-137.207,-77.637,-607.422,0.000
1746583639.257,-1000.000,-253.418,-91.309,-1000.000,0.000
1746583639.261,62.500,-15.137,9.766,166.016,0.000
1746583639.265,-790.039,151.367,53.711,-791.016,0.000
1746583639.269,58.105,-63.477,-32.227,5.371,0.000
1746583639.273,-1000.000,-247.070,-103.027,-1000.000,0.000
1746583639.277,-245.605,-56.641,-29.297,-237.793,0.000
1746583639.281,-813.965,151.855,32.715,-812.012,0.000
1746583639.285,240.234,-1.953,-39.062,237.793,0.000
1746583639.289,-1000.000,-234.375,-122.559,-1000.000,0.000
1746583639.293,-438.965,-107.910,-84.961,-368.652,0.000
1746583639.297,-878.418,170.410,43.457,-849.121,0.000
1746583639.300,527.832,72.266,32.227,489.746,0.000
1746583639.304,-1000.000,-220.215,-103.027,-1000.000,0.000
1746583639.308,-980.469,-207.520,-129.883,-875.000,0.000
1746583639.312,506.836,57.129,0.000,671.387,0.000
1746583639.316,-908.691,107.910,38.574,-974.609,0.000
1746583639.320,-347.656,-134.766,-56.152,-444.824,0.000
1746583639.324,-1000.000,-218.750,-93.750,-1000.000,0.000
1746583639.328,-71.777,11.719,-12.695,17.578,0.000
1746583639.332,-793.457,177.734,32.227,-784.668,0.000
1746583639.336,194.336,-44.434,-69.824,147.461,0.000
1746583639.340,-1000.000,-229.004,-147.949,-1000.000,0.000
1746583639.343,-260.742,-39.551,-68.359,-256.348,0.000
1746583639.347,-809.570,147.949,45.898,-809.082,0.000
1746583639.351,247.559,-24.414,12.207,240.234,0.000
1746583639.355,-1000.000,-230.957,-82.031,-1000.000,0.000
1746583639.359,-562.012,-134.277,-53.711,-495.117,0.000
1746583639.363,-963.379,117.676,42.480,-920.898,0.000
1746583639.367,690.430,89.844,-9.766,635.742,0.000
1746583639.371,-873.047,-185.059,-119.141,-945.801,0.000
1746583639.375,-1000.000,-196.289,-99.121,-994.629,0.000
1746583639.379,321.289,104.980,12.207,488.281,0.000
1746583639.382,-828.125,172.852,23.926,-862.793,0.000
1746583639.386,-169.922,-121.094,-86.914,-238.281,0.000
1746583639.390,-1000.000,-222.168,-97.168,-1000.000,0.000
1746583639.394,-192.871,2.930,3.906,-112.305,0.000
1746583639.398,-812.988,132.812,66.406,-795.410,0.000
1746583639.402,231.445,-106.445,-12.695,210.449,0.000
1746583639.406,-1000.000,-286.621,-101.074,-1000.000,0.000
1746583639.410,-297.363,-120.117,-49.805,-265.137,0.000
1746583639.414,-819.336,125.000,44.434,-808.105,0.000
1746583639.418,352.539,26.855,21.484,312.500,0.000
1746583639.422,-1000.000,-224.609,-84.473,-1000.000,0.000
1746583639.425,-730.469,-159.180,-79.102,-626.465,0.000
1746583639.429,870.117,99.121,16.602,976.074,0.000
1746583639.433,864.258,62.012,15.137,794.922,0.000
1746583639.437,-671.387,-208.008,-71.777,-748.047,0.000
1746583639.441,-1000.000,-217.285,-66.406,-1000.000,0.000
1746583639.445,134.277,52.246,44.434,231.934,0.000
1746583639.449,-793.457,168.945,80.078,-802.246,0.000
1746583639.453,1.953,-57.617,-34.668,-61.035,0.000
1746583639.457,-1000.000,-203.125,-125.977,-1000.000,0.000
1746583639.461,-240.234,-31.738,-45.898,-220.215,0.000
1746583639.465,-816.895,110.352,34.668,-812.012,0.000
1746583639.468,240.234,-62.012,-12.207,235.352,0.000
1746583639.472,-1000.000,-230.469,-62.500,-1000.000,0.000
1746583639.476,-414.551,-95.703,-27.344,-333.496,0.000
1746583639.480,-866.699,180.176,43.945,-833.496,0.000
1746583639.484,492.676,68.359,5.371,444.336,0.000
1746583639.488,-1000.000,-216.797,-91.797,-1000.000,0.000
1746583639.492,-882.324,-173.828,-76.660,-782.227,0.000
1746583639.496,668.457,56.641,16.602,798.340,0.000
1746583639.500,-986.816,80.566,33.691,955.566,0.000
1746583639.504,-474.121,-160.156,-80.078,-545.898,0.000
1746583639.507,-1000.000,-205.566,-139.160,-1000.000,0.000
1746583639.511,25.391,57.617,-12.695,102.539,0.000
1746583639.515,-784.180,178.223,59.082,-782.715,0.000
1746583639.519,145.996,-68.359,-66.895,85.938,0.000
1746583639.523,-1000.000,-247.070,-125.488,-1000.000,0.000
1746583639.527,-256.348,-49.316,-10.254,-250.000,0.000
1746583639.531,-811.035,160.156,69.824,-811.035,0.000
1746583639.535,240.723,-1.465,-12.695,239.746,0.000
1746583639.539,-1000.000,-227.539,-105.469,-1000.000,0.000
1746583639.543,-526.855,-132.324,-57.617,-446.777,0.000
1746583639.547,-928.223,132.812,44.434,-887.207,0.000
1746583639.550,606.445,64.453,17.090,565.918,0.000
1746583639.554,-971.191,-220.703,-102.051,-1000.000,0.000
1746583639.558,-1000.000,-201.660,-107.422,-942.383,0.000
1746583639.562,437.012,72.754,-8.789,561.523,0.000
1746583639.566,-853.027,151.367,21.973,-896.973,0.000
1746583639.570,-237.305,-107.422,-55.176,-317.383,0.000
1746583639.574,-1000.000,-216.797,-81.055,-1000.000,0.000
1746583639.578,-110.352,-2.441,-18.066,-38.086,0.000
1746583639.582,-795.898,147.461,29.785,-787.598,0.000
1746583639.586,207.520,-45.410,-58.594,173.340,0.000
1746583639.590,-1000.000,-256.836,-143.555,-1000.000,0.000
1746583639.593,-265.625,-75.195,-57.129,-261.230,0.000
1746583639.597,-809.570,187.988,36.621,-809.082,0.000
1746583639.601,315.918,32.715,-23.438,288.574,0.000
1746583639.605,-1000.000,-242.188,-103.516,-1000.000,0.000
1746583639.609,-636.719,-172.363,-55.176,-569.336,0.000
1746583639.613,991.699,103.516,44.434,-963.867,0.000
1746583639.617,741.211,82.031,7.812,693.848,0.000
1746583639.621,-823.242,-156.250,-106.445,-884.277,0.000
1746583639.625,-1000.000,-135.254,-116.211,-1000.000,0.000
1746583639.629,263.672,104.980,-28.320,391.602,0.000
1746583639.632,-812.500,152.344,36.621,-833.984,0.000
1746583639.636,-107.910,-131.348,-47.852,-165.527,0.000
1746583639.640,-1000.000,-265.137,-125.977,-1000.000,0.000
1746583639.644,-229.980,-16.602,-42.480,-181.641,0.000
1746583639.648,-819.824,166.504,40.039,-808.105,0.000
1746583639.652,237.793,-38.574,-34.668,229.492,0.000
1746583639.656,-1000.000,-231.934,-112.793,-1000.000,0.000
1746583639.660,-336.426,-90.820,-42.969,-287.109,0.000
1746583639.664,-833.496,143.066,40.039,-815.430,0.000
1746583639.668,415.039,84.961,7.324,374.512,0.000
1746583639.672,-1000.000,-180.664,-80.566,-1000.000,0.000
1746583639.675,-782.715,-178.711,-82.031,-695.801,0.000
1746583639.679,794.922,87.891,13.672,895.508,0.000
1746583639.683,952.148,118.652,-2.930,889.648,0.000
1746583639.687,-549.805,-158.203,-83.496,-632.812,0.000
1746583639.691,-1000.000,-228.027,-84.961,-1000.000,0.000
1746583639.695,85.938,43.457,-5.371,180.176,0.000
1746583639.699,-792.969,169.922,45.410,-794.922,0.000
1746583639.703,27.344,-65.430,-56.641,-21.484,0.000
1746583639.707,-1000.000,-221.191,-125.977,-1000.000,0.000
1746583639.711,-242.188,-19.531,-18.066,-232.422,0.000
1746583639.715,-815.918,180.664,63.477,-813.477,0.000
1746583639.718,240.723,0.000,-9.766,237.793,0.000
1746583639.722,-1000.000,-218.262,-104.004,-1000.000,0.000
1746583639.726,-438.477,-104.004,-60.059,-367.676,0.000
1746583639.730,-882.812,145.020,32.715,-850.586,0.000
1746583639.734,560.059,84.473,12.695,511.230,0.000
1746583639.738,-1000.000,-174.805,-73.730,-1000.000,0.000
1746583639.742,-883.301,-165.527,-75.195,-790.527,0.000
1746583639.746,643.066,85.938,48.340,766.602,0.000
1746583639.750,-901.367,131.348,47.363,-960.449,0.000
1746583639.754,-311.523,-116.699,-111.328,-398.926,0.000
1746583639.758,-1000.000,-209.473,-137.207,-1000.000,0.000
1746583639.761,-23.926,45.898,-2.930,58.105,0.000
1746583639.765,-786.133,185.547,44.434,-781.738,0.000
1746583639.769,154.297,-80.078,-59.570,103.516,0.000
1746583639.773,-1000.000,-264.648,-92.773,-1000.000,0.000
1746583639.777,-256.348,-86.914,-23.438,-250.977,0.000
1746583639.781,-812.988,131.348,38.574,-812.012,0.000
1746583639.785,241.211,-9.766,-23.438,241.211,0.000
1746583639.789,-1000.000,-224.609,-127.930,-1000.000,0.000
1746583639.793,-572.754,-115.234,-82.520,-498.535,0.000
1746583639.797,-968.262,131.836,33.203,-920.410,0.000
1746583639.800,677.734,99.609,18.555,625.977,0.000
1746583639.804,-885.254,-168.945,-75.684,-952.637,0.000
1746583639.808,-1000.000,-192.871,-87.891,-1000.000,0.000
1746583639.812,312.988,88.867,4.883,476.074,0.000
1746583639.816,-828.125,158.691,35.156,-863.770,0.000
1746583639.820,-178.223,-102.539,-83.008,-252.930,0.000
1746583639.824,-1000.000,-218.750,-137.695,-1000.000,0.000
1746583639.828,-168.457,19.531,-52.734,-76.172,0.000
1746583639.832,-805.664,241.699,-9.766,-788.086,0.000
1746583639.836,226.074,53.711,-106.934,208.008,0.000
1746583639.840,-1000.000,-187.500,-164.551,-1000.000,0.000
1746583639.843,-266.602,-61.523,-67.871,-265.625,0.000
1746583639.847,-808.594,180.176,24.902,-807.129,0.000
1746583639.851,319.824,51.270,-38.574,297.363,0.000
1746583639.855,-1000.000,-184.082,-138.672,-1000.000,0.000
1746583639.859,-676.270,-113.770,-109.863,-593.262,0.000
1746583639.863,930.664,135.742,-2.441,-991.211,0.000
1746583639.867,823.730,124.023,-20.996,753.906,0.000
1746583639.871,-703.613,-122.559,-118.652,-782.227,0.000
1746583639.875,-1000.000,-186.523,-109.863,-1000.000,0.000
1746583639.879,125.977,45.898,-8.301,213.867,0.000
1746583639.883,-803.711,178.223,22.949,-810.059,0.000
1746583639.886,-46.387,-84.473,-88.379,-95.215,0.000
1746583639.890,-1000.000,-234.375,-145.508,-1000.000,0.000
1746583639.894,-234.375,0.000,-77.148,-208.496,0.000
1746583639.898,-818.359,199.219,5.371,-811.523,0.000
1746583639.902,239.258,38.574,-40.039,233.887,0.000
1746583639.906,-1000.000,-187.012,-127.930,-1000.000,0.000
1746583639.910,-377.930,-103.516,-53.223,-318.359,0.000
1746583639.914,-853.516,142.578,49.805,-829.102,0.000
1746583639.918,503.418,79.102,-20.020,458.496,0.000
1746583639.922,-1000.000,-178.711,-130.859,-1000.000,0.000
1746583639.925,-853.027,-143.555,-78.613,-741.699,0.000
1746583639.929,735.352,135.742,40.527,871.582,0.000
1746583639.933,956.055,131.836,11.719,889.648,0.000
1746583639.937,-551.270,-154.785,-130.859,-627.930,0.000
1746583639.941,-1000.000,-222.168,-137.695,-1000.000,0.000
1746583639.945,44.434,23.438,-6.348,128.906,0.000
1746583639.949,-785.156,187.012,45.898,-783.691,0.000
1746583639.953,130.371,-42.480,-36.133,66.895,0.000
1746583639.957,-1000.000,-230.469,-112.793,-1000.000,0.000
1746583639.961,-254.883,-26.367,-69.824,-248.047,0.000
1746583639.965,-810.547,187.988,26.367,-810.547,0.000
1746583639.968,239.746,-12.695,0.977,238.770,0.000
1746583639.972,-1000.000,-252.441,-96.191,-1000.000,0.000
1746583639.976,-478.516,-83.008,-64.941,-407.227,0.000
1746583639.980,-901.855,177.246,12.207,-868.164,0.000
1746583639.984,580.566,75.195,-35.645,539.062,0.000
1746583639.988,-985.840,-171.875,-129.883,-1000.000,0.000
